transmittance,
X,Y
11.067575918079097,0.6842050663449939
11.086052259887005,0.6939155609167672
11.11589865819209,0.6908082026537997
11.138638771186441,0.6845934861278649
11.177865466101695,0.6836612786489746
11.192646539548022,0.6743003618817852
11.20259533898305,0.6688624849215923
11.20259533898305,0.6630361881785283
11.211122881355932,0.6560446320868516
11.211122881355932,0.6502183353437877
11.211122881355932,0.6446833534378769
11.219650423728813,0.637400482509047
11.218229166666667,0.6304089264173702
11.228177966101695,0.6234173703256936
11.228177966101695,0.6175910735826297
11.226756709039549,0.6113763570566948
11.236705508474575,0.6036079613992762
11.235284251412429,0.596422195416164
11.240969279661016,0.5919553679131484
11.245233050847457,0.5861290711700844
11.24381179378531,0.5787490952955368
11.266551906779661,0.5721459589867309
11.253760593220338,0.5689414957780459
11.275079449152543,0.5631568154402895
11.275079449152543,0.5587454764776839
11.297819562146893,0.5768069963811822
11.292134533898306,0.5721459589867309
11.304925847457627,0.5837985524728588
11.31771716101695,0.590984318455971
11.32624470338983,0.5970048250904705
11.3404572740113,0.6024427020506634
11.364618644067797,0.6094342581423402
11.377409957627119,0.6160373944511459
11.38167372881356,0.6216694813027743
11.39446504237288,0.6302632689987937
11.402992584745762,0.6400223160434257
11.421468926553672,0.6498299155609167
11.420047669491526,0.657355548854041
11.445630296610169,0.6467225572979494
11.44989406779661,0.6391483715319661
11.44989406779661,0.6333220747889022
11.44989406779661,0.6274957780458383
11.458421610169491,0.6199215922798552
11.457000353107345,0.6127358262967431
11.485425494350283,0.6078805790108563
11.476329449152542,0.6001121833534379
11.479740466101696,0.5962279855247286
11.518114406779661,0.6245826296743063
11.524083686440678,0.6161927623642943
11.522378177966102,0.6105995174909529
11.522378177966102,0.6056471652593486
11.571837923728813,0.6075698431845596
11.562173375706214,0.5988498190591073
11.562884004237288,0.591372738238842
11.56927966101695,0.5875856453558503
11.590598516949152,0.6237086851628468
11.586334745762713,0.6164258142340169
11.599126059322034,0.6327394451145959
11.619835805084746,0.639065138721351
11.611917372881356,0.6443920386007237
11.64176377118644,0.6350699638118215
11.646027542372881,0.6292436670687576
11.653133827683614,0.6216694813027743
11.663082627118644,0.6158431845597104
11.663082627118644,0.6100168878166465
11.661661370056496,0.6028311218335344
11.671610169491526,0.5986556091676718
11.671610169491526,0.5919553679131484
11.671610169491526,0.5861290711700844
11.671610169491526,0.5803027744270205
11.671610169491526,0.5747677925211098
11.675873940677967,0.5686501809408926
11.680137711864408,0.5628238841978287
11.680137711864408,0.5569975874547648
11.680137711864408,0.5511712907117008
11.680137711864408,0.5456363088057901
11.684401483050848,0.539518697225573
11.688665254237288,0.533692400482509
11.688665254237288,0.5278661037394451
11.688665254237288,0.5220398069963812
11.688665254237288,0.5162135102533172
11.688665254237288,0.5103872135102533
11.692929025423728,0.5045609167671894
11.69719279661017,0.4969867310012062
11.69719279661017,0.4911604342581423
11.69719279661017,0.48533413751507837
11.69719279661017,0.4795078407720144
11.69719279661017,0.4736815440289505
11.69719279661017,0.46785524728588657
11.70145656779661,0.46028106151990344
11.70572033898305,0.45445476477683955
11.70572033898305,0.4486284680337756
11.70572033898305,0.44280217129071164
11.70572033898305,0.43697587454764775
11.704299081920905,0.42979010856453553
11.732724223163842,0.4264885404101327
11.727039194915253,0.4177490952955368
11.727039194915253,0.4119227985524728
11.73313029661017,0.4037659831121833
11.731302966101694,0.3956091676718938
11.748358050847457,0.4474632086851628
11.748358050847457,0.44163691194209886
11.748358050847457,0.43581061519903497
11.758306850282485,0.47620627261761156
11.756885593220339,0.46902050663449935
11.756885593220339,0.46319420989143545
11.756885593220339,0.4582418576598311
11.752621822033898,0.45328950542822677
11.752621822033898,0.429984318455971
11.766834392655367,0.5084451145958986
11.76541313559322,0.5010651387213509
11.76541313559322,0.49523884197828705
11.76541313559322,0.4897038600723763
11.76114936440678,0.484751507840772
11.773940677966102,0.5406839565741857
11.773940677966102,0.5348576598311219
11.773940677966102,0.5290313630880579
11.775361935028249,0.5218455971049457
11.769676906779662,0.5173787696019301
11.78388947740113,0.5686501809408926
11.782468220338982,0.5616586248492159
11.782468220338982,0.5558323281061519
11.778204449152543,0.5523365500603136
11.778204449152543,0.5465102533172497
11.79241701977401,0.588071170084439
11.790995762711864,0.5808854041013268
11.786731991525423,0.5768069963811822
11.800944562146892,0.6078805790108563
11.799523305084746,0.6006948130277443
11.795259533898305,0.5966164053075995
11.808050847457627,0.6222521109770808
11.808050847457627,0.61671712907117
11.832212217514124,0.6289523522316043
11.82936970338983,0.6354583835946923
11.854952330508475,0.6199215922798552
11.859216101694916,0.6117647768395658
11.859216101694916,0.6059384800965018
11.863479872881356,0.6001121833534379
11.867743644067797,0.5931206272617611
11.867743644067797,0.5872943305186972
11.867743644067797,0.5814680337756333
11.867743644067797,0.5759330518697225
11.876271186440679,0.5680675512665863
11.876271186440679,0.5622412545235222
11.87484992937853,0.5550554885404101
11.880534957627118,0.550006031363088
11.894747528248587,0.5426260554885404
11.89119438559322,0.5363142340168878
11.909528601694916,0.5301966224366707
11.900432556497176,0.5235934861278648
11.901853813559322,0.5185440289505427
11.904412076271186,0.510270687575392
11.906117584745763,0.5051435464414957
11.927436440677965,0.5569975874547648
11.928857697740114,0.5498118214716525
11.923172669491525,0.5453449939686369
11.923172669491525,0.539518697225573
11.937385240112995,0.5756417370325693
11.937385240112995,0.566708082026538
11.931700211864406,0.5628238841978287
11.944491525423729,0.5907901085645355
11.945912782485877,0.5836043425814234
11.957282838983051,0.6036079613992762
11.94875529661017,0.5966164053075995
11.974337923728815,0.6111821471652593
11.988550494350282,0.6181737032569361
12.018396892655367,0.6225434258142339
12.03118820621469,0.6135126658624849
12.038294491525424,0.603316646562123
12.046822033898305,0.5937032569360675
12.045400776836157,0.5869059107358263
12.055349576271187,0.5779722557297949
12.055349576271187,0.5721459589867309
12.055349576271187,0.566319662243667
12.055349576271187,0.5604933655006031
12.063877118644069,0.5517539203860072
12.063877118644069,0.5459276236429433
12.06245586158192,0.5389360675512666
12.06814088983051,0.533692400482509
12.07240466101695,0.5278661037394451
12.07240466101695,0.5220398069963812
12.07240466101695,0.5165048250904705
12.093723516949153,0.5103872135102533
12.09542902542373,0.503978287092883
12.097987288135593,0.49873462002412544
12.116463629943503,0.5224282267792522
12.115042372881355,0.5162135102533172
12.123569915254237,0.5371881785283474
12.124991172316385,0.5301966224366707
12.132097457627118,0.5546670687575392
12.133518714689266,0.547481302774427
12.127833686440677,0.5430144752714113
12.140625,0.5721459589867309
12.142046257062148,0.5649601930036188
12.13636122881356,0.5604933655006031
12.150573799435028,0.5841869722557298
12.14488877118644,0.5779722557297949
12.15910134180791,0.593509047044632
12.175587923728813,0.6039575392038601
12.196054025423729,0.606229794933655
12.215951624293785,0.599335343787696
12.225900423728813,0.5919553679131484
12.225900423728813,0.5861290711700844
12.225900423728813,0.5805940892641737
12.234427966101695,0.5733112183353437
12.233006709039547,0.5659312424607961
12.238691737288136,0.5616586248492159
12.242955508474576,0.5552496984318456
12.242955508474576,0.5494234016887816
12.241534251412428,0.5424318455971049
12.247219279661017,0.5371881785283474
12.251483050847458,0.5301966224366707
12.251483050847458,0.5243703256936068
12.251483050847458,0.5185440289505427
12.251483050847458,0.5127177322074788
12.251483050847458,0.506891435464415
12.26001059322034,0.4975693606755126
12.26001059322034,0.4917430639324487
12.26001059322034,0.48591676718938476
12.26001059322034,0.48009047044632086
12.258589336158192,0.4736815440289505
12.28701447740113,0.4664957780458383
12.278486935028248,0.4595042219541616
12.27791843220339,0.4524738238841978
12.28303495762712,0.4461814234016887
12.291988877118644,0.4393063932448733
12.302648305084745,0.48125572979493364
12.302648305084745,0.4754294330518697
12.312597104519774,0.5092219541616405
12.311175847457626,0.5022303980699638
12.311175847457626,0.4964041013268998
12.311175847457626,0.4917430639324487
12.306912076271185,0.48708202653799754
12.306912076271185,0.46960313630880574
12.306912076271185,0.46377683956574184
12.335905720338982,0.5229720144752714
12.335337217514125,0.5162135102533172
12.335905720338982,0.530313148371532
12.341022245762712,0.5348576598311219
12.353813559322035,0.5074740651387213
12.353813559322035,0.5016477683956574
12.352392302259886,0.49446200241254523
12.358077330508475,0.48941254523522315
12.362341101694916,0.4824209891435464
12.362341101694916,0.47659469240048247
12.360919844632768,0.46960313630880574
12.36944738700565,0.4614463208685162
12.379396186440678,0.45387213510253316
12.379396186440678,0.44833715319662243
12.395598516949153,0.4403551266586248
12.41492761299435,0.43250904704463206
12.422033898305084,0.4235753920386007
12.422033898305084,0.4177490952955368
12.422033898305084,0.41221411338962605
12.430561440677966,0.4043486127864897
12.430561440677966,0.39852231604342575
12.430561440677966,0.39269601930036185
12.45081435381356,0.383228287092883
12.485990466101695,0.3909481302774427
12.485990466101695,0.38415078407720143
12.491675494350282,0.37521712907117005
12.490254237288136,0.3682255729794933
12.485990466101695,0.3653124246079614
12.494518008474575,0.3600687575392038
12.498781779661016,0.3524945717732207
12.498781779661016,0.3466682750301568
12.498781779661016,0.34084197828709284
12.498781779661016,0.3350156815440289
12.498781779661016,0.329189384800965
12.498781779661016,0.32365440289505426
12.507309322033898,0.31404101326899875
12.507309322033898,0.30821471652593485
12.507309322033898,0.3023884197828709
12.507309322033898,0.29656212303980695
12.507309322033898,0.290735826296743
12.507309322033898,0.28520084439083226
12.51583686440678,0.27558745476477675
12.51583686440678,0.26976115802171285
12.51583686440678,0.26393486127864896
12.51583686440678,0.25810856453558495
12.514415607344633,0.25131121833534376
12.52010063559322,0.24470808202653793
12.524364406779661,0.23771652593486126
12.524364406779661,0.23189022919179736
12.524364406779661,0.22606393244873335
12.524364406779661,0.22023763570566945
12.522943149717515,0.21344028950542826
12.545683262711865,0.20741978287092877
12.545683262711865,0.19984559710494565
12.549094279661016,0.1934366706875753
12.541419491525424,0.18775603136308805
12.537155720338983,0.18333775633293126
12.567002118644067,0.21324607961399267
12.576950918079095,0.23189022919179736
12.576950918079095,0.22295657418576598
12.571265889830508,0.21907237635705668
12.571265889830508,0.20741978287092877
12.571265889830508,0.20198190591073573
12.585478460451977,0.24665018094089264
12.58405720338983,0.24004704463208681
12.594006002824859,0.2614101326899879
12.59258474576271,0.2546127864897466
12.60253354519774,0.27578166465621223
12.601112288135592,0.2694698431845597
12.611061087570622,0.2948142340168878
12.609639830508474,0.2878226779252111
12.609639830508474,0.2831616405307599
12.619588629943504,0.3192846803377563
12.618167372881356,0.3122931242460796
12.618167372881356,0.30734077201447524
12.613903601694915,0.3029710494571773
12.628116172316384,0.3437551266586248
12.626694915254237,0.3367635705669481
12.626694915254237,0.33151990349819055
12.622431144067797,0.3274414957780458
12.636643714689265,0.3822086851628468
12.635222457627119,0.37463449939686366
12.635222457627119,0.3688082026537997
12.635222457627119,0.3629819059107358
12.635222457627119,0.35715560916767186
12.630958686440678,0.3519119420989143
12.645171257062145,0.4218275030156815
12.64375,0.4142533172496984
12.64375,0.4084270205066345
12.64375,0.40260072376357053
12.64375,0.3967744270205066
12.63948622881356,0.3915307599517491
12.653698799435027,0.4614463208685162
12.652277542372882,0.45387213510253316
12.652277542372882,0.4480458383594692
12.652277542372882,0.44221954161640525
12.652277542372882,0.43639324487334136
12.648013771186442,0.4311495778045838
12.662226341807909,0.4835862484921592
12.660805084745764,0.4760120627261761
12.660805084745764,0.47047708082026535
12.683545197740113,0.5041724969843184
12.679281426553672,0.495627261761158
12.679281426553672,0.4913546441495778
12.682123940677966,0.5224282267792522
12.682123940677966,0.5156308805790109
12.686387711864406,0.5115524728588661
12.70770656779661,0.5022303980699638
12.70770656779661,0.4964041013268998
12.70770656779661,0.49057780458383593
12.70770656779661,0.484751507840772
12.71197033898305,0.478925211097708
12.71197033898305,0.47309891435464413
12.71197033898305,0.4672726176115802
12.710549081920904,0.45989264173703254
12.716234110169491,0.4556200241254523
12.716234110169491,0.4497937273823884
12.720497881355932,0.4439674306393245
12.720497881355932,0.4381411338962605
12.720497881355932,0.4323148371531966
12.719076624293786,0.42493486127864893
12.724761652542373,0.4206622436670687
12.724761652542373,0.4148359469240048
12.729025423728814,0.4090096501809409
12.729025423728814,0.4031833534378769
12.729025423728814,0.39735705669481297
12.729025423728814,0.3915307599517491
12.747501765536722,0.38337394451145956
12.747501765536722,0.3775476477683956
12.747501765536722,0.3717213510253317
12.743948622881355,0.36560373944511454
12.757450564971752,0.35734981905910734
12.754608050847459,0.35001839565741855
12.750344279661018,0.3445319662243667
12.750344279661018,0.3388998793727382
12.754608050847459,0.33210253317249694
12.781611935028248,0.402794933655006
12.780190677966102,0.3956091676718938
12.780190677966102,0.3909481302774427
12.775926906779661,0.3857044632086851
12.775926906779661,0.37987816646562117
12.775926906779661,0.3720126658624849
12.803641419491527,0.4232840772014475
12.798667019774012,0.4152243667068757
12.798667019774012,0.41017490952955366
12.801509533898304,0.44163691194209886
12.801509533898304,0.43503377563329304
12.801509533898304,0.4305669481302774
12.825386652542374,0.40143546441495775
12.82709216101695,0.41134016887816643
12.83135593220339,0.39269601930036185
12.83135593220339,0.3868697225572979
12.83135593220339,0.381043425814234
12.829934675141242,0.3740518697225573
12.835619703389831,0.3682255729794933
12.839883474576272,0.3612340168878166
12.839883474576272,0.3554077201447527
12.839883474576272,0.34958142340168874
12.838462217514124,0.342589867310012
12.844147245762713,0.3367635705669481
12.848411016949154,0.3297720144752714
12.848411016949154,0.3239457177322074
12.848411016949154,0.31811942098914353
12.846989759887006,0.3115162846803377
12.856938559322034,0.3035536791314837
12.856938559322034,0.2977273823884197
12.863334216101695,0.29131845597104944
12.882521186440677,0.2830645355850422
12.873993644067797,0.2752961399276236
12.873993644067797,0.2694698431845597
12.873993644067797,0.26597406513872135
12.873993644067797,0.26218697225572973
12.873993644067797,0.2546127864897466
12.900997528248588,0.3200615199034982
12.89957627118644,0.31287575392038597
12.89957627118644,0.307049457177322
12.89957627118644,0.3018057901085645
12.8953125,0.29714475271411334
12.8953125,0.29131845597104944
12.90952507062147,0.35890349819059103
12.908103813559322,0.3513293124246079
12.908103813559322,0.345503015681544
12.908103813559322,0.33967671893848006
12.908103813559322,0.33414173703256933
12.903840042372881,0.3286067551266586
12.920895127118644,0.39793968636911936
12.916631355932203,0.3915307599517491
12.916631355932203,0.3857044632086851
12.916631355932203,0.37987816646562117
12.91805261299435,0.372692400482509
12.912367584745763,0.3682255729794933
12.937950211864408,0.41390373944511455
12.935107697740113,0.40726176115802165
12.937950211864408,0.40143546441495775
12.944041313559321,0.42682147165259343
12.94647775423729,0.42007961399276234
12.94647775423729,0.43959770808202653
12.94647775423729,0.43464535585042213
12.96353283898305,0.4125054282267792
12.96353283898305,0.40667913148371526
12.967796610169492,0.3991049457177322
12.967796610169492,0.39327864897466824
12.967796610169492,0.3874523522316043
12.967796610169492,0.3816260554885404
12.976324152542373,0.3728866103739445
12.976324152542373,0.36706031363088054
12.976324152542373,0.3612340168878166
12.976324152542373,0.3554077201447527
12.984851694915253,0.3466682750301568
12.984851694915253,0.34084197828709284
12.984851694915253,0.3350156815440289
12.991247351694916,0.32889806996381177
13.007876059322033,0.3204499396863691
13.001906779661017,0.31404101326899875
12.997643008474576,0.3076320868516284
13.028910663841808,0.3445319662243667
13.027489406779662,0.3373462002412545
13.02322563559322,0.3332677925211097
13.02322563559322,0.3274414957780458
13.037438206214688,0.3635645355850422
13.036016949152543,0.35686429433051864
13.031753177966102,0.3530772014475271
13.04596574858757,0.3771592279855247
13.040280720338984,0.3717213510253317
13.054493290960451,0.3857044632086851
13.074390889830507,0.3946769601930036
13.085760946327685,0.3981338962605549
13.104237288135593,0.38861761158021707
13.104237288135593,0.38308262967430634
13.114186087570621,0.37579975874547644
13.121292372881356,0.3651667671893848
13.12839865819209,0.3550193003618818
13.134083686440679,0.3507466827503015
13.136926200564972,0.3433667068757539
13.146875,0.3367635705669481
13.145453742937853,0.33054885404101325
13.156823799435028,0.32239203860072374
13.16535134180791,0.31306996381182145
13.172457627118643,0.3022427623642943
13.180985169491525,0.29175542822677925
13.190933968926554,0.2819963811821471
13.18809145480226,0.27442219541616397
13.198040254237288,0.26568275030156807
13.198040254237288,0.2598564535585042
13.196618997175142,0.2528648974668275
13.202304025423729,0.2470386007237635
13.20656779661017,0.2412123039806996
13.20656779661017,0.2353860072376357
13.205146539548023,0.2283944511459589
